,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
4247,Good,5.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,3.0,6.0,0.0,2.0,2.0,4.0,6.0,3.0,2.0,0.0,6.0
4248,Good,3.0,7.0,5.0,7.0,9.0,0.0,0.0,4.0,7.0,6,6,9.0,1.0,4.0,2.0,2.0,2.0,7.0,6.0,6.0,2.0,2.0,4.0
4249,Bad,2.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,2.0,4,5,0.0,0.0,9.0,3.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
4250,Good,7.0,5.0,7.0,7.0,3.0,0.0,0.0,3.0,7.0,6,6,3.0,0.0,6.0,2.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,6.0
4251,Good,2.0,3.0,1.0,1.0,8.0,1.0,1.0,3.0,6.0,0,2,8.0,3.0,4.0,1.0,2.0,2.0,7.0,6.0,6.0,2.0,3.0,6.0
4252,Bad,7.0,6.0,5.0,7.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,1.0,8.0,3.0,0.0,0.0,4.0,5.0,3.0,2.0,1.0,4.0
4253,Good,1.0,3.0,4.0,0.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,4.0,9.0,2.0,0.0,0.0,8.0,3.0,6.0,3.0,2.0,8.0
4254,Good,2.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,4.0,9.0,0.0,2.0,2.0,7.0,2.0,5.0,2.0,1.0,8.0
4255,Good,7.0,8.0,8.0,8.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,0.0,6.0,-8.0,0.0,0.0,-8.0,-8.0,-8.0,0.0,-8.0,8.0
4256,Good,9.0,9.0,6.0,9.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,1.0,0.0,-8.0,0.0,0.0,3.0,-8.0,4.0,-8.0,0.0,1.0
4257,Bad,1.0,2.0,1.0,3.0,9.0,0.0,0.0,4.0,-8.0,6,6,9.0,4.0,6.0,0.0,2.0,2.0,7.0,7.0,6.0,3.0,3.0,7.0
4258,Good,3.0,5.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1,3,2.0,4.0,8.0,1.0,2.0,2.0,2.0,8.0,1.0,1.0,0.0,6.0
4259,Good,8.0,2.0,2.0,2.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,4.0,7.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,-8.0,7.0
4260,Bad,4.0,1.0,2.0,0.0,4.0,0.0,0.0,5.0,-7.0,7,8,3.0,4.0,0.0,2.0,1.0,1.0,5.0,9.0,6.0,0.0,2.0,4.0
4261,Bad,1.0,4.0,0.0,2.0,8.0,2.0,1.0,1.0,4.0,4,2,8.0,3.0,3.0,0.0,1.0,1.0,8.0,6.0,7.0,2.0,3.0,5.0
4262,Good,5.0,6.0,2.0,5.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,2.0,6.0,-8.0,0.0,0.0,4.0,1.0,7.0,2.0,1.0,6.0
4263,Bad,0.0,7.0,4.0,2.0,5.0,1.0,0.0,4.0,8.0,6,5,5.0,4.0,4.0,0.0,3.0,3.0,8.0,4.0,7.0,2.0,3.0,8.0
4264,Bad,3.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,0,2,2.0,3.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,-8.0,2.0
4265,Good,6.0,4.0,8.0,3.0,4.0,0.0,0.0,4.0,7.0,6,6,4.0,0.0,9.0,3.0,0.0,0.0,7.0,2.0,1.0,3.0,0.0,4.0
4266,Bad,4.0,6.0,2.0,5.0,9.0,1.0,0.0,5.0,-8.0,6,5,9.0,2.0,6.0,3.0,0.0,0.0,4.0,8.0,4.0,1.0,1.0,1.0
4267,Good,4.0,3.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,4,6,8.0,0.0,9.0,0.0,1.0,1.0,1.0,7.0,5.0,1.0,0.0,6.0
4268,Good,9.0,4.0,5.0,4.0,9.0,0.0,0.0,5.0,-8.0,6,6,9.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
4269,Good,7.0,5.0,5.0,7.0,4.0,1.0,1.0,3.0,7.0,6,2,4.0,1.0,5.0,3.0,0.0,0.0,2.0,-8.0,1.0,0.0,0.0,0.0
4270,Bad,8.0,6.0,4.0,7.0,8.0,0.0,0.0,5.0,5.0,6,6,8.0,1.0,9.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,3.0
4271,Bad,4.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,6,2,2.0,3.0,4.0,0.0,1.0,1.0,2.0,9.0,2.0,0.0,0.0,1.0
4272,Bad,5.0,7.0,4.0,5.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,3.0,2.0,0.0,3.0,3.0,5.0,6.0,7.0,1.0,2.0,4.0
4273,Good,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4,2,3.0,1.0,6.0,0.0,3.0,3.0,0.0,7.0,1.0,3.0,0.0,3.0
4274,Bad,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,3.0,3.0,3.0,0.0,0.0,7.0,-8.0,7.0,0.0,3.0,8.0
4275,Bad,1.0,-8.0,8.0,6.0,0.0,2.0,0.0,0.0,3.0,3,5,0.0,0.0,9.0,3.0,0.0,0.0,3.0,-8.0,1.0,0.0,0.0,8.0
4276,Good,5.0,7.0,8.0,8.0,4.0,0.0,0.0,3.0,1.0,4,6,3.0,0.0,5.0,-8.0,0.0,0.0,0.0,-8.0,2.0,1.0,0.0,5.0
4277,Bad,4.0,5.0,1.0,8.0,1.0,2.0,1.0,0.0,7.0,6,2,2.0,2.0,4.0,2.0,0.0,0.0,1.0,-8.0,1.0,0.0,0.0,2.0
4278,Good,6.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,2.0,2.0,2.0,1.0,1.0,4.0,7.0,5.0,1.0,0.0,2.0
4279,Bad,3.0,5.0,2.0,4.0,9.0,1.0,1.0,5.0,9.0,6,4,9.0,4.0,9.0,1.0,2.0,2.0,8.0,6.0,6.0,3.0,3.0,8.0
4280,Good,8.0,6.0,3.0,6.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,1.0,7.0,3.0,0.0,0.0,1.0,5.0,4.0,3.0,0.0,5.0
4281,Bad,0.0,3.0,5.0,6.0,4.0,1.0,0.0,1.0,6.0,6,5,4.0,2.0,2.0,0.0,2.0,2.0,4.0,-8.0,6.0,0.0,1.0,8.0
4282,Bad,6.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,6,4,3.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,-8.0,7.0
4283,Bad,3.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,-7.0,7,8,1.0,3.0,9.0,2.0,1.0,1.0,7.0,8.0,3.0,2.0,2.0,8.0
4284,Bad,1.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,8.0,6,5,1.0,3.0,6.0,2.0,2.0,2.0,7.0,4.0,5.0,3.0,2.0,8.0
4285,Good,8.0,5.0,3.0,5.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,2.0,2.0,2.0,0.0,0.0,4.0,9.0,5.0,1.0,0.0,1.0
4286,Good,8.0,3.0,0.0,4.0,1.0,0.0,0.0,5.0,-7.0,7,8,2.0,4.0,0.0,-8.0,0.0,0.0,2.0,-8.0,4.0,0.0,0.0,4.0
4287,Bad,1.0,5.0,7.0,7.0,6.0,0.0,0.0,2.0,0.0,4,6,6.0,0.0,4.0,3.0,0.0,0.0,8.0,5.0,6.0,1.0,2.0,6.0
4288,Bad,2.0,1.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,4,6,3.0,2.0,7.0,3.0,0.0,0.0,8.0,7.0,3.0,3.0,0.0,8.0
4289,Bad,5.0,3.0,0.0,3.0,7.0,0.0,0.0,4.0,2.0,4,6,6.0,2.0,5.0,0.0,1.0,1.0,2.0,5.0,5.0,2.0,0.0,5.0
4290,Good,7.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,8.0,6,6,4.0,2.0,0.0,3.0,1.0,0.0,0.0,-8.0,2.0,-8.0,1.0,0.0
4291,Bad,5.0,4.0,6.0,5.0,1.0,1.0,1.0,2.0,8.0,6,2,1.0,0.0,8.0,0.0,2.0,2.0,7.0,6.0,1.0,1.0,1.0,6.0
4292,Bad,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0
4293,Good,3.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,1.0,8.0,1.0,3.0,3.0,3.0,8.0,1.0,1.0,-8.0,6.0
4294,Bad,0.0,2.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,4,6,7.0,2.0,9.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0
4295,Good,9.0,8.0,4.0,8.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,1.0,0.0,-8.0,1.0,0.0,0.0,-8.0,2.0,-8.0,0.0,0.0
4296,Bad,0.0,0.0,5.0,0.0,1.0,2.0,1.0,5.0,-7.0,6,8,1.0,2.0,7.0,0.0,1.0,1.0,9.0,2.0,2.0,3.0,1.0,8.0
4297,Good,7.0,1.0,2.0,2.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,2.0,5.0,1.0,2.0,2.0,1.0,7.0,3.0,2.0,0.0,5.0
4298,Good,8.0,2.0,5.0,6.0,3.0,0.0,0.0,5.0,-7.0,7,8,2.0,1.0,7.0,2.0,0.0,0.0,-8.0,-8.0,0.0,1.0,-8.0,5.0
4299,Bad,3.0,6.0,2.0,5.0,6.0,2.0,1.0,0.0,4.0,5,4,7.0,4.0,3.0,3.0,0.0,0.0,5.0,9.0,4.0,2.0,1.0,2.0
4300,Good,3.0,8.0,4.0,8.0,9.0,1.0,0.0,2.0,6.0,5,5,9.0,2.0,4.0,2.0,0.0,0.0,9.0,5.0,7.0,1.0,3.0,7.0
4301,Good,9.0,7.0,6.0,9.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,1.0,2.0,3.0,0.0,0.0,2.0,9.0,3.0,1.0,0.0,2.0
4302,Good,5.0,5.0,3.0,6.0,9.0,0.0,0.0,5.0,-8.0,6,6,9.0,2.0,2.0,3.0,0.0,0.0,6.0,4.0,6.0,2.0,2.0,1.0
4303,Bad,3.0,9.0,2.0,5.0,9.0,0.0,0.0,3.0,0.0,4,6,9.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0
4304,Good,9.0,7.0,3.0,5.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,1.0,1.0,2.0,1.0,1.0,1.0,-8.0,3.0,0.0,0.0,0.0
4305,Good,4.0,0.0,7.0,2.0,4.0,1.0,1.0,5.0,-7.0,6,8,3.0,0.0,3.0,1.0,1.0,1.0,5.0,5.0,7.0,1.0,0.0,5.0
4306,Bad,5.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,6,6,5.0,3.0,5.0,3.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,2.0
4307,Bad,3.0,7.0,3.0,4.0,1.0,0.0,0.0,1.0,5.0,6,6,1.0,3.0,4.0,3.0,0.0,0.0,9.0,-8.0,4.0,0.0,1.0,7.0
4308,Good,8.0,9.0,8.0,9.0,6.0,0.0,0.0,3.0,9.0,6,6,6.0,0.0,5.0,-8.0,0.0,0.0,3.0,4.0,5.0,1.0,0.0,2.0
4309,Bad,5.0,5.0,0.0,5.0,9.0,2.0,1.0,4.0,7.0,6,5,9.0,4.0,8.0,0.0,3.0,3.0,6.0,5.0,4.0,3.0,1.0,3.0
4310,Good,8.0,5.0,7.0,5.0,6.0,1.0,0.0,4.0,9.0,6,5,7.0,0.0,4.0,2.0,0.0,0.0,1.0,-8.0,1.0,0.0,0.0,2.0
4311,Good,8.0,9.0,2.0,5.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,4.0
4312,Good,6.0,6.0,1.0,6.0,9.0,0.0,0.0,5.0,-7.0,7,8,9.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,0.0,1.0
4313,Good,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,1.0,8.0,3.0,0.0,0.0,5.0,-8.0,1.0,0.0,-8.0,8.0
4314,Good,8.0,9.0,8.0,9.0,5.0,0.0,0.0,1.0,5.0,6,6,4.0,0.0,6.0,-8.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,3.0
4315,Good,7.0,9.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,6,6,9.0,1.0,0.0,0.0,2.0,2.0,0.0,8.0,4.0,1.0,0.0,0.0
4316,Good,1.0,2.0,7.0,3.0,1.0,0.0,0.0,3.0,0.0,4,6,2.0,0.0,4.0,0.0,2.0,2.0,9.0,3.0,4.0,1.0,3.0,6.0
4317,Good,7.0,7.0,2.0,6.0,4.0,0.0,0.0,4.0,5.0,6,6,5.0,3.0,5.0,2.0,1.0,1.0,2.0,-8.0,3.0,0.0,1.0,1.0
4318,Good,9.0,6.0,8.0,7.0,4.0,0.0,0.0,5.0,-7.0,7,8,5.0,0.0,8.0,-8.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0
4319,Bad,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,6,6,0.0,4.0,9.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,8.0
4320,Good,7.0,8.0,3.0,6.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,2.0
4321,Good,7.0,8.0,6.0,5.0,8.0,0.0,0.0,3.0,4.0,4,6,8.0,1.0,8.0,-8.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,4.0
4322,Bad,3.0,3.0,0.0,5.0,7.0,0.0,0.0,5.0,-7.0,7,8,6.0,3.0,7.0,0.0,3.0,3.0,9.0,9.0,6.0,1.0,2.0,6.0
4323,Good,8.0,6.0,7.0,6.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0
4324,Bad,8.0,8.0,8.0,8.0,4.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,9.0,-8.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,7.0
4325,Good,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,2.0,4.0,0.0,3.0,3.0,5.0,-8.0,3.0,1.0,0.0,5.0
4326,Good,6.0,7.0,6.0,8.0,5.0,0.0,0.0,5.0,-7.0,7,8,5.0,0.0,3.0,3.0,0.0,0.0,8.0,3.0,3.0,1.0,2.0,5.0
4327,Bad,2.0,4.0,5.0,7.0,8.0,2.0,0.0,2.0,5.0,6,5,8.0,1.0,2.0,3.0,0.0,0.0,8.0,8.0,7.0,2.0,3.0,5.0
4328,Good,3.0,3.0,1.0,4.0,9.0,0.0,0.0,5.0,4.0,6,6,9.0,4.0,7.0,3.0,0.0,0.0,5.0,9.0,7.0,3.0,0.0,6.0
4329,Good,4.0,9.0,0.0,8.0,8.0,0.0,0.0,5.0,-7.0,7,8,9.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,7.0,2.0,3.0,3.0
4330,Bad,6.0,4.0,0.0,5.0,8.0,0.0,0.0,5.0,-7.0,7,8,8.0,4.0,0.0,0.0,2.0,2.0,5.0,-8.0,6.0,0.0,1.0,1.0
4331,Bad,2.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,7.0,6,2,1.0,1.0,3.0,0.0,3.0,3.0,0.0,8.0,0.0,0.0,-8.0,2.0
4332,Bad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,3.0,0.0,0.0,3.0,3.0,8.0,-8.0,3.0,-8.0,2.0,8.0
4333,Bad,8.0,5.0,2.0,2.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,2.0,6.0,3.0,0.0,0.0,3.0,6.0,3.0,1.0,0.0,5.0
4334,Good,6.0,7.0,2.0,8.0,3.0,1.0,1.0,3.0,8.0,6,2,3.0,2.0,6.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0
4335,Good,5.0,5.0,4.0,4.0,9.0,0.0,0.0,5.0,-7.0,7,8,8.0,2.0,7.0,1.0,2.0,2.0,4.0,3.0,6.0,3.0,1.0,5.0
4336,Good,9.0,7.0,8.0,9.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,0.0,-8.0,0.0,0.0,2.0,-8.0,3.0,0.0,0.0,2.0
4337,Good,9.0,4.0,6.0,6.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,0.0,5.0,-8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
4338,Good,3.0,1.0,7.0,1.0,4.0,1.0,1.0,2.0,2.0,6,2,4.0,0.0,5.0,3.0,0.0,0.0,3.0,-8.0,1.0,1.0,0.0,2.0
4339,Good,7.0,2.0,8.0,4.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,0.0,3.0,0.0,1.0,1.0,4.0,-8.0,3.0,0.0,0.0,7.0
4340,Good,5.0,9.0,4.0,9.0,9.0,0.0,0.0,4.0,9.0,6,6,9.0,1.0,3.0,2.0,1.0,0.0,8.0,2.0,4.0,2.0,2.0,5.0
4341,Bad,6.0,4.0,2.0,2.0,9.0,0.0,0.0,3.0,9.0,6,6,9.0,3.0,8.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0
4342,Good,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,-7.0,7,8,1.0,4.0,6.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0
4343,Good,6.0,5.0,5.0,4.0,4.0,2.0,0.0,2.0,5.0,6,5,5.0,2.0,3.0,2.0,0.0,0.0,2.0,-8.0,1.0,0.0,0.0,0.0
4344,Bad,6.0,6.0,6.0,3.0,8.0,0.0,0.0,3.0,3.0,4,6,8.0,0.0,5.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0
4345,Good,8.0,7.0,7.0,8.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,3.0,-8.0,0.0,0.0,5.0,-8.0,3.0,0.0,1.0,2.0
4346,Good,8.0,5.0,2.0,6.0,4.0,0.0,0.0,5.0,-7.0,7,8,5.0,4.0,3.0,1.0,2.0,2.0,5.0,-8.0,3.0,0.0,0.0,2.0
4347,Good,2.0,4.0,1.0,3.0,4.0,2.0,0.0,1.0,3.0,3,5,5.0,3.0,8.0,2.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,3.0
4348,Good,7.0,5.0,6.0,6.0,3.0,0.0,0.0,5.0,-7.0,6,7,3.0,1.0,6.0,3.0,0.0,0.0,4.0,-8.0,1.0,0.0,-8.0,1.0
4349,Good,5.0,1.0,4.0,1.0,4.0,1.0,0.0,3.0,4.0,3,5,4.0,2.0,3.0,3.0,0.0,0.0,2.0,-8.0,3.0,1.0,0.0,1.0
4350,Bad,6.0,4.0,8.0,7.0,2.0,1.0,1.0,3.0,7.0,6,2,3.0,0.0,5.0,-8.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,2.0
4351,Good,9.0,9.0,6.0,9.0,2.0,0.0,0.0,5.0,-7.0,7,8,1.0,1.0,3.0,-8.0,0.0,0.0,2.0,-8.0,1.0,0.0,0.0,0.0
4352,Bad,1.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,4,6,5.0,3.0,9.0,1.0,1.0,1.0,7.0,7.0,2.0,3.0,1.0,5.0
4353,Good,5.0,7.0,2.0,5.0,8.0,2.0,1.0,3.0,3.0,4,2,8.0,4.0,9.0,0.0,2.0,2.0,2.0,9.0,2.0,3.0,0.0,8.0
4354,Good,2.0,4.0,4.0,6.0,7.0,2.0,1.0,0.0,8.0,6,2,8.0,1.0,6.0,2.0,1.0,1.0,8.0,6.0,6.0,1.0,2.0,8.0
4355,Bad,5.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,-7.0,7,8,2.0,4.0,7.0,1.0,2.0,2.0,4.0,7.0,3.0,3.0,0.0,4.0
4356,Bad,0.0,6.0,6.0,4.0,5.0,2.0,1.0,2.0,2.0,4,6,5.0,0.0,3.0,0.0,2.0,2.0,7.0,1.0,2.0,3.0,1.0,4.0
4357,Good,3.0,5.0,5.0,4.0,3.0,1.0,1.0,5.0,-7.0,0,8,3.0,1.0,4.0,2.0,0.0,0.0,3.0,6.0,3.0,2.0,1.0,4.0
4358,Good,9.0,9.0,7.0,9.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,0.0,0.0,-8.0,0.0,0.0,1.0,-8.0,2.0,-8.0,0.0,0.0
4359,Good,4.0,9.0,5.0,8.0,2.0,1.0,1.0,5.0,-7.0,6,8,2.0,1.0,5.0,0.0,2.0,2.0,0.0,-8.0,0.0,0.0,-8.0,0.0
4360,Bad,7.0,5.0,2.0,3.0,5.0,0.0,0.0,5.0,-7.0,7,8,5.0,4.0,4.0,3.0,0.0,0.0,3.0,6.0,6.0,1.0,1.0,5.0
4361,Good,9.0,6.0,2.0,7.0,6.0,0.0,0.0,5.0,-7.0,7,8,6.0,2.0,2.0,1.0,1.0,1.0,1.0,-8.0,2.0,-8.0,0.0,1.0
4362,Bad,7.0,3.0,4.0,6.0,3.0,0.0,0.0,3.0,8.0,6,6,3.0,1.0,2.0,3.0,0.0,0.0,6.0,4.0,6.0,1.0,1.0,8.0
4363,Bad,9.0,8.0,8.0,7.0,4.0,0.0,0.0,5.0,-7.0,7,8,4.0,0.0,3.0,2.0,0.0,0.0,1.0,-8.0,3.0,0.0,0.0,2.0
4364,Bad,6.0,7.0,3.0,3.0,9.0,0.0,0.0,5.0,-7.0,7,8,8.0,1.0,7.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,1.0
4365,Good,6.0,8.0,2.0,7.0,5.0,0.0,0.0,1.0,8.0,6,6,5.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,6.0,2.0,0.0,5.0
4366,Good,3.0,4.0,2.0,0.0,2.0,1.0,1.0,5.0,-7.0,6,8,2.0,4.0,2.0,0.0,1.0,1.0,5.0,6.0,6.0,1.0,0.0,5.0
4367,Bad,3.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,2.0,7.0,0.0,2.0,2.0,6.0,6.0,4.0,2.0,1.0,8.0
4368,Bad,2.0,2.0,4.0,6.0,2.0,0.0,0.0,3.0,4.0,4,6,2.0,2.0,7.0,0.0,0.0,0.0,8.0,5.0,3.0,2.0,2.0,8.0
4369,Good,3.0,2.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,2,4,4.0,4.0,5.0,0.0,1.0,1.0,2.0,-8.0,2.0,1.0,0.0,4.0
4370,Good,8.0,9.0,2.0,8.0,6.0,0.0,0.0,4.0,9.0,6,6,6.0,2.0,3.0,0.0,2.0,2.0,1.0,9.0,3.0,2.0,-8.0,4.0
4371,Bad,2.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,6.0,6,6,4.0,4.0,8.0,0.0,3.0,3.0,4.0,1.0,3.0,3.0,0.0,6.0
4372,Bad,1.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,4,2,2.0,2.0,5.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,2.0
4373,Good,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,2.0,7.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0
4374,Good,8.0,8.0,6.0,6.0,7.0,0.0,0.0,5.0,-7.0,7,8,6.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0
4375,Bad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,-7.0,7,8,1.0,4.0,0.0,0.0,3.0,3.0,7.0,-8.0,6.0,0.0,2.0,8.0
4376,Good,1.0,8.0,2.0,8.0,3.0,2.0,1.0,0.0,2.0,3,3,4.0,2.0,2.0,0.0,3.0,3.0,2.0,-8.0,4.0,0.0,0.0,5.0
4377,Good,0.0,8.0,0.0,6.0,9.0,1.0,0.0,1.0,5.0,6,5,9.0,4.0,4.0,0.0,3.0,3.0,6.0,-8.0,7.0,0.0,3.0,6.0
4378,Bad,1.0,6.0,2.0,3.0,7.0,0.0,0.0,3.0,3.0,4,6,7.0,3.0,7.0,0.0,0.0,0.0,7.0,8.0,7.0,1.0,3.0,8.0
4379,Bad,3.0,6.0,2.0,7.0,5.0,1.0,0.0,2.0,3.0,6,5,5.0,1.0,8.0,0.0,3.0,3.0,5.0,3.0,4.0,3.0,1.0,5.0
4380,Good,6.0,1.0,6.0,1.0,0.0,0.0,0.0,5.0,-7.0,7,8,0.0,1.0,9.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,8.0
4381,Bad,2.0,0.0,6.0,1.0,3.0,2.0,1.0,5.0,-7.0,6,8,3.0,1.0,8.0,0.0,2.0,2.0,7.0,5.0,5.0,1.0,1.0,8.0
4382,Good,3.0,7.0,0.0,8.0,7.0,0.0,0.0,5.0,-7.0,7,8,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-8.0,6.0,-8.0,3.0,3.0
4383,Good,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,4,6,2.0,1.0,2.0,0.0,1.0,1.0,5.0,2.0,5.0,1.0,1.0,5.0
4384,Bad,5.0,6.0,4.0,6.0,9.0,0.0,0.0,5.0,-7.0,7,8,8.0,4.0,2.0,0.0,1.0,1.0,6.0,7.0,6.0,1.0,2.0,3.0
4385,Good,9.0,2.0,5.0,5.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,1.0,8.0,0.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,6.0
4386,Good,5.0,1.0,3.0,1.0,5.0,0.0,0.0,4.0,6.0,6,6,4.0,2.0,4.0,0.0,0.0,0.0,6.0,9.0,6.0,1.0,1.0,4.0
4387,Good,4.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,-7.0,7,8,3.0,3.0,3.0,0.0,1.0,1.0,6.0,8.0,3.0,1.0,1.0,8.0
4388,Bad,4.0,6.0,2.0,3.0,7.0,1.0,1.0,5.0,8.0,6,2,7.0,4.0,5.0,0.0,1.0,1.0,4.0,9.0,4.0,2.0,0.0,2.0
4389,Bad,3.0,6.0,7.0,7.0,0.0,2.0,1.0,0.0,6.0,6,3,0.0,0.0,1.0,0.0,0.0,0.0,9.0,-8.0,3.0,0.0,1.0,8.0
